search_objective,optimizer,seed,trial_id,lr,beta,dpo_step,st_tuner_time,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,ELO,Z-Static,Z-Dynamic,Z-All,elapsed_time_sec
Arena-Hard,TPE,24,4,4e-06,0.04,200,144119.3127048969,72.01365,36.868687,91.96361,82.105156,79.16213,65.83855,77.48868,60.1,82.35294,1208.4736,0.11450141,-0.76920927,-0.15061179,6752.6
Arena-Hard,TPE,24,5,2e-06,0.01,200,144576.11757931707,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,58.6,85.80645,1285.0702,0.2069333,0.31286138,0.23871173,6789.4
Arena-Hard,TPE,24,4,4e-06,0.04,400,150871.91280255315,72.35495,34.343433,89.08264,82.32424,79.10773,68.15405,76.56319,60.1,82.35294,1208.4736,-0.45643756,-1.1010944,-0.64983463,13505.2
Arena-Hard,TPE,24,5,2e-06,0.01,400,151365.61806759832,73.890785,33.333332,89.08264,82.43378,77.25789,69.29147,78.06819,58.6,86.53846,1270.0874,-0.09519755,0.36440444,0.042683043,13578.9
Arena-Hard,TPE,24,4,4e-06,0.04,600,157624.51338849065,72.78157,34.848484,90.97801,82.553276,79.05332,68.51861,76.77801,60.1,83.22581,1206.1525,0.18451467,-0.61758274,-0.056114558,20257.8
Arena-Hard,TPE,24,5,2e-06,0.01,600,158155.01845822332,74.317406,33.838383,91.96361,82.56323,77.25789,70.01374,73.64061,58.6,82.371796,1249.4349,0.120260805,-0.31677034,-0.010848539,20368.3
Arena-Hard,TPE,24,4,4e-06,0.04,800,164377.11299786565,72.44027,33.333332,91.20546,82.672775,78.9445,68.01165,77.58359,60.1,80.76923,1192.372,-0.012357906,-0.84852093,-0.2632068,27010.4
Arena-Hard,TPE,24,5,2e-06,0.01,800,164944.51845822332,74.82935,36.363636,91.357086,82.842064,77.52992,70.650635,73.66809,58.6,82.371796,1215.6925,0.19640854,-0.33604103,0.036673665,27157.8
Arena-Hard,TPE,24,4,4e-06,0.04,1000,171129.71260724065,72.8669,32.32323,91.43291,82.90181,78.99891,67.51792,77.61356,60.1,82.258064,1201.0516,0.016357563,-0.19634935,-0.047454514,33763.0
Arena-Hard,TPE,24,5,2e-06,0.01,1000,171733.91689572332,74.57338,35.858585,91.96361,82.69269,77.693146,70.48301,72.60646,58.6,81.29032,1202.47,0.28524125,-0.39440095,0.08134858,33947.2
Arena-Hard,TPE,24,4,4e-06,0.04,1200,177882.31416974065,72.61092,34.343433,90.06824,82.652855,79.37976,67.40524,78.211815,60.1,82.333336,1203.9979,0.09968536,-0.49172318,-0.0777372,40515.6
Arena-Hard,TPE,24,5,2e-06,0.01,1200,178523.41689572332,74.744026,34.848484,91.58453,82.81219,78.07399,70.283134,69.10436,58.6,81.29032,1243.5118,0.1972101,-0.25305888,0.062129404,40736.7
Arena-Hard,TPE,24,4,4e-06,0.04,1400,184634.91182599065,72.35495,31.313131,90.523125,82.30432,79.434166,67.382225,76.91663,60.1,82.333336,1203.9979,-0.32213885,-0.22305083,-0.29241243,47268.2
Arena-Hard,TPE,24,5,2e-06,0.01,1400,185312.8192394733,74.744026,34.848484,91.66035,82.86198,77.96518,70.844925,70.02359,58.6,74.19355,1213.8882,0.30369374,-1.0985223,-0.11697106,47526.1
Arena-Hard,TPE,24,4,4e-06,0.04,1600,191387.51338849065,72.098976,31.313131,86.80819,82.30432,79.542984,67.60701,77.678505,60.1,79.67742,1214.3065,-0.5669128,-0.21552747,-0.4614972,54020.8
Arena-Hard,TPE,24,5,2e-06,0.01,1600,192102.3192394733,74.82935,34.848484,90.67475,82.842064,78.29162,70.6163,68.883286,58.6,74.19355,1189.6384,0.23268703,-0.98347086,-0.13216034,54315.6
Arena-Hard,TPE,24,4,4e-06,0.04,1800,198140.11104474065,72.69624,32.32323,89.689156,82.38399,79.37976,67.43353,76.9004,60.1,80.718956,1204.3524,-0.3356788,-0.19450049,-0.2933253,60773.4
Arena-Hard,TPE,24,5,2e-06,0.01,1800,198891.7176769733,74.91467,35.353535,89.461716,82.82214,77.85637,70.85711,65.96071,58.6,71.20253,1137.1802,-0.13196656,-1.7053673,-0.6039868,61105.0
Arena-Hard,TPE,24,4,4e-06,0.04,2000,204892.71260724065,72.44027,31.818182,89.76498,82.42382,79.434166,67.26296,78.25802,60.1,82.89474,1197.506,-0.30148917,-0.025457662,-0.21867973,67526.0
Arena-Hard,TPE,24,5,2e-06,0.01,2000,205681.2176769733,75.08533,34.343433,90.44731,82.792274,78.23721,70.90715,66.89368,58.6,73.07692,1208.7808,0.060418587,-1.1468624,-0.3017657,67894.5
Arena-Hard,TPE,24,4,4e-06,0.04,2031,205939.41573224065,72.44027,31.818182,89.385895,82.44373,79.76061,67.337746,77.9945,60.1,79.22078,1213.3079,-0.21715969,-0.3122115,-0.24567524,68572.7
Arena-Hard,TPE,24,5,2e-06,0.01,2031,206733.5145519733,74.91467,34.343433,90.29568,82.80223,78.45484,70.92318,67.43574,58.6,75.79618,1183.7975,0.1235474,-0.9522794,-0.19920065,68946.8
Arena-Hard,TPE,24,6,1e-06,0.04,200,212693.01625308988,69.62457,36.868687,88.855194,81.58733,80.4679,58.470642,79.21099,67.6,77.09677,1188.1171,-0.72517455,-1.0548679,-0.82408255,6750.5
Arena-Hard,TPE,24,7,4e-06,0.04,200,213490.12582693095,72.01365,36.868687,91.96361,82.105156,79.16213,65.83855,77.48868,60.1,82.35294,1208.4736,0.11450141,-0.76920927,-0.15061179,6752.6
Arena-Hard,TPE,24,6,1e-06,0.04,400,219443.51625308988,71.16041,37.878788,90.44731,81.81637,79.76061,63.260426,78.984924,67.6,84.09091,1208.4423,-0.09969308,-0.43457612,-0.200158,13501.0
Arena-Hard,TPE,24,7,4e-06,0.04,400,220242.72592458723,72.35495,34.343433,89.08264,82.32424,79.10773,68.15405,76.56319,60.1,82.35294,1208.4736,-0.45643756,-1.1010944,-0.64983463,13505.2
Arena-Hard,TPE,24,6,1e-06,0.04,600,226194.01625308988,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,67.6,87.012985,1232.0355,-0.19191346,0.5800525,0.03967633,20251.5
Arena-Hard,TPE,24,7,4e-06,0.04,600,226995.32651052476,72.78157,34.848484,90.97801,82.553276,79.05332,68.51861,76.77801,60.1,83.22581,1206.1525,0.18451467,-0.61758274,-0.056114558,20257.8
Arena-Hard,TPE,24,6,1e-06,0.04,800,232944.51625308988,71.92833,37.373737,91.28127,81.73671,79.325356,64.51039,79.60816,67.6,83.22581,1226.114,-0.058002844,0.45274383,0.09522116,27002.0
Arena-Hard,TPE,24,7,4e-06,0.04,800,233747.92611989973,72.44027,33.333332,91.20546,82.672775,78.9445,68.01165,77.58359,60.1,80.76923,1192.372,-0.012357906,-0.84852093,-0.2632068,27010.4
Arena-Hard,TPE,24,6,1e-06,0.04,1000,239695.11781558988,72.01365,35.858585,90.67475,81.94583,79.325356,64.5918,78.024475,67.6,83.22581,1225.8938,-0.2438179,0.64763266,0.023617277,33752.6
Arena-Hard,TPE,24,7,4e-06,0.04,1000,240500.52572927476,72.8669,32.32323,91.43291,82.90181,78.99891,67.51792,77.61356,60.1,82.258064,1201.0516,0.016357563,-0.19634935,-0.047454514,33763.0
Arena-Hard,TPE,24,6,1e-06,0.04,1200,246445.61781558988,72.1843,36.868687,91.053825,81.87612,79.37976,64.39677,78.31299,67.6,81.25,1216.6528,-0.07967082,-0.03102991,-0.06507855,40503.1
Arena-Hard,TPE,24,7,4e-06,0.04,1200,247253.12729177476,72.61092,34.343433,90.06824,82.652855,79.37976,67.40524,78.211815,60.1,82.333336,1203.9979,0.09968536,-0.49172318,-0.0777372,40515.6
Arena-Hard,TPE,24,6,1e-06,0.04,1400,253196.11781558988,72.098976,36.868687,91.357086,81.846245,79.325356,64.597046,77.15645,67.6,80.0,1223.7843,-0.076791875,0.23865257,0.017841455,47253.6
Arena-Hard,CQR,0,0,1e-06,0.02,200,6797.102015829087,69.88055,36.363636,88.77938,81.99562,80.4679,59.353775,80.41624,73.4,77.597404,1217.1661,-0.38496372,-0.3562789,-0.37635827,6797.0
Arena-Hard,CQR,0,1,1e-06,0.02,200,6797.102070188523,69.88055,36.363636,88.77938,81.99562,80.4679,59.353775,80.41624,73.4,77.597404,1217.1661,-0.38496372,-0.3562789,-0.37635827,6797.0
Arena-Hard,CQR,0,0,1e-06,0.02,400,13594.102015829085,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.4,81.9079,1265.8021,-0.050759137,0.30062062,0.05465479,13594.0
Arena-Hard,CQR,0,1,1e-06,0.02,400,13594.10207018852,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.4,81.9079,1265.8021,-0.050759137,0.30062062,0.05465479,13594.0
Arena-Hard,CQR,0,0,1e-06,0.02,600,20391.102015829085,71.843,36.868687,92.26687,82.11512,79.37976,66.24594,77.27884,73.23333,79.03226,1256.9156,0.0824788,0.11718283,0.09289001,20391.0
Arena-Hard,CQR,0,1,1e-06,0.02,600,20391.10207018852,71.843,36.868687,92.26687,82.11512,79.37976,66.24594,77.27884,73.23333,79.03226,1256.9156,0.0824788,0.11718283,0.09289001,20391.0
Arena-Hard,CQR,0,0,1e-06,0.02,800,27188.102015829085,72.01365,36.363636,91.12965,82.00558,79.10773,66.55239,78.26927,70.7,79.03226,1226.325,-0.08213106,0.059634946,-0.03960126,27188.0
Arena-Hard,CQR,0,1,1e-06,0.02,800,27188.10207018852,72.01365,36.363636,91.12965,82.00558,79.10773,66.55239,78.26927,70.7,79.03226,1226.325,-0.08213106,0.059634946,-0.03960126,27188.0
Arena-Hard,CQR,0,0,1e-06,0.02,1000,33985.10201582909,72.01365,35.353535,90.826385,82.20474,78.99891,66.906044,79.395836,71.03333,80.76923,1240.5292,0.01478852,0.70683545,0.2224026,33985.0
Arena-Hard,CQR,0,1,1e-06,0.02,1000,33985.10207018853,72.01365,35.353535,90.826385,82.20474,78.99891,66.906044,79.395836,71.03333,80.76923,1240.5292,0.01478852,0.70683545,0.2224026,33985.0
Arena-Hard,CQR,0,0,1e-06,0.02,1200,40782.00045332909,72.44027,36.363636,91.50872,82.18482,79.37976,66.88289,78.193085,71.03333,85.25641,1264.299,0.27119657,1.2559471,0.5666217,40781.9
Arena-Hard,CQR,0,1,1e-06,0.02,1200,40782.00050768853,72.44027,36.363636,91.50872,82.18482,79.37976,66.88289,78.193085,71.03333,85.25641,1264.299,0.27119657,1.2559471,0.5666217,40781.9
Arena-Hard,CQR,0,0,1e-06,0.02,1400,47579.00045332909,72.26962,35.353535,91.20546,82.12508,79.21654,67.07109,77.55361,71.03333,83.01282,1257.798,0.05743451,1.2658908,0.4199714,47578.9
Arena-Hard,CQR,0,1,1e-06,0.02,1400,47579.00050768853,72.26962,35.353535,91.20546,82.12508,79.21654,67.07109,77.55361,71.03333,83.01282,1257.798,0.05743451,1.2658908,0.4199714,47578.9
Arena-Hard,CQR,0,0,1e-06,0.02,1600,54376.00045332909,72.26962,35.858585,90.67475,82.224655,79.16213,67.05635,77.41747,68.566666,80.76923,1250.5656,0.08671203,0.7757041,0.29340965,54375.9
Arena-Hard,CQR,0,1,1e-06,0.02,1600,54376.00050768853,72.26962,35.858585,90.67475,82.224655,79.16213,67.05635,77.41747,68.566666,80.76923,1250.5656,0.08671203,0.7757041,0.29340965,54375.9
Arena-Hard,CQR,0,0,1e-06,0.02,1800,61173.00045332909,72.26962,35.353535,90.97801,82.16491,79.37976,67.11047,76.45702,68.566666,80.645164,1248.6042,0.011405216,0.72081447,0.224228,61172.9
Arena-Hard,CQR,0,1,1e-06,0.02,1800,61173.00050768853,72.26962,35.353535,90.97801,82.16491,79.37976,67.11047,76.45702,68.566666,80.645164,1248.6042,0.011405216,0.72081447,0.224228,61172.9
Arena-Hard,CQR,0,0,1e-06,0.02,2000,67970.00045332909,72.1843,35.353535,90.44731,82.11512,79.10773,67.087036,77.491165,68.566666,81.16883,1243.3295,-0.07657598,0.79480416,0.18483806,67969.9
Arena-Hard,CQR,0,1,1e-06,0.02,2000,67970.00050768853,72.1843,35.353535,90.44731,82.11512,79.10773,67.087036,77.491165,68.566666,81.16883,1243.3295,-0.07657598,0.79480416,0.18483806,67969.9
Arena-Hard,CQR,0,0,1e-06,0.02,2031,69023.50045332909,72.5256,35.353535,90.97801,82.15495,79.21654,67.08203,75.983665,69.23333,85.197365,1257.2955,0.014591977,1.1657019,0.35992494,69023.4
Arena-Hard,CQR,0,1,1e-06,0.02,2031,69023.50050768853,72.5256,35.353535,90.97801,82.15495,79.21654,67.08203,75.983665,69.23333,85.197365,1257.2955,0.014591977,1.1657019,0.35992494,69023.4
Arena-Hard,CQR,0,3,1e-06,0.04,200,75776.4119328022,69.62457,36.868687,88.855194,81.58733,80.4679,58.470642,79.21099,67.6,77.09677,1188.1171,-0.72517455,-1.0548679,-0.82408255,6750.5
Arena-Hard,CQR,0,2,2e-06,0.04,200,75792.81177959443,71.331055,36.868687,89.9166,82.03545,79.86942,62.660313,78.98243,67.2,84.31373,1232.137,-0.04909091,0.07977781,-0.010430298,6766.9
Arena-Hard,CQR,0,3,1e-06,0.04,400,82526.9119328022,71.16041,37.878788,90.44731,81.81637,79.76061,63.260426,78.984924,67.6,84.09091,1208.4423,-0.09969308,-0.43457612,-0.200158,13501.0
Arena-Hard,CQR,0,2,2e-06,0.04,400,82559.61207256318,71.75768,36.363636,92.26687,82.07529,79.37976,65.61706,78.08443,67.2,84.31373,1228.221,0.10999598,-0.14357793,0.03392381,13533.7
Arena-Hard,CQR,0,3,1e-06,0.04,600,89277.4119328022,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,67.6,87.012985,1232.0355,-0.19191346,0.5800525,0.03967633,20251.5
Arena-Hard,CQR,0,2,2e-06,0.04,600,89326.51148662568,72.44027,35.858585,91.81198,82.294365,79.27095,66.21085,77.627304,67.2,84.31373,1220.2914,0.12249176,0.06928528,0.10652982,20300.6
Arena-Hard,CQR,0,3,1e-06,0.04,800,96027.9119328022,71.92833,37.373737,91.28127,81.73671,79.325356,64.51039,79.60816,67.6,83.22581,1226.114,-0.058002844,0.45274383,0.09522116,27002.0
Arena-Hard,CQR,0,2,2e-06,0.04,800,96093.41187725068,72.44027,36.868687,91.28127,82.08524,79.59739,66.30475,77.518654,67.2,84.09091,1186.5642,0.09868008,-0.0941055,0.040844407,27067.5
Arena-Hard,CQR,0,3,1e-06,0.04,1000,102778.5134953022,72.01365,35.858585,90.67475,81.94583,79.325356,64.5918,78.024475,67.6,83.22581,1225.8938,-0.2438179,0.64763266,0.023617277,33752.6
Arena-Hard,CQR,0,2,2e-06,0.04,1000,102860.31031475068,72.61092,34.343433,91.58453,82.18482,79.542984,66.206276,75.937454,67.2,83.44156,1176.299,-0.09809292,0.12752749,-0.030406797,33834.4
Arena-Hard,CQR,0,3,1e-06,0.04,1200,109529.0134953022,72.1843,36.868687,91.053825,81.87612,79.37976,64.39677,78.31299,67.6,81.25,1216.6528,-0.07967082,-0.03102991,-0.06507855,40503.1
Arena-Hard,CQR,0,2,2e-06,0.04,1200,109627.11109600068,72.5256,34.848484,91.357086,82.12508,79.542984,65.78686,74.72096,67.2,83.00654,1220.5165,-0.14954703,0.2181382,-0.039241455,40601.2
Arena-Hard,CQR,0,3,1e-06,0.04,1400,116279.5134953022,72.098976,36.868687,91.357086,81.846245,79.325356,64.597046,77.15645,67.6,80.0,1223.7843,-0.076791875,0.23865257,0.017841455,47253.6
Arena-Hard,CQR,0,2,2e-06,0.04,1400,116394.01343975068,72.61092,33.333332,92.03942,82.06532,79.59739,65.82783,74.8571,67.2,80.06536,1206.4105,-0.1146465,-0.022818856,-0.0870982,47368.1
Arena-Hard,CQR,0,3,1e-06,0.04,1600,123030.0134953022,72.098976,35.858585,91.73616,81.82633,79.59739,64.544266,77.73347,67.6,83.333336,1208.2363,-0.053827517,0.4619436,0.100903824,54004.1
Arena-Hard,CQR,0,2,2e-06,0.04,1600,123160.91187725068,72.44027,33.838383,92.191055,82.19478,79.7062,65.850174,74.52238,67.2,79.08497,1218.269,-0.057967894,0.22233753,0.026123732,54135.0
Arena-Hard,CQR,0,3,1e-06,0.04,1800,129780.5134953022,72.26962,35.858585,90.826385,81.915955,79.325356,64.50572,78.13064,67.6,80.96774,1208.0431,-0.17843631,0.37116033,-0.01355732,60754.6
Arena-Hard,CQR,0,2,2e-06,0.04,1800,129927.81031475068,72.78157,35.353535,91.66035,82.06532,79.434166,65.867065,75.02571,62.033333,83.88158,1210.739,0.011351613,0.282727,0.09276423,60901.9
Arena-Hard,CQR,0,3,1e-06,0.04,2000,136531.01349530218,72.01365,35.858585,91.43291,81.88608,79.651794,64.59551,77.35503,67.6,77.70701,1218.638,-0.04981739,0.09886741,-0.005211952,67505.1
Arena-Hard,CQR,0,2,2e-06,0.04,2000,136694.61500225065,72.44027,35.858585,91.50872,82.04541,79.27095,65.80753,74.66101,64.433334,80.132454,1194.3143,-0.04300124,-0.07189577,-0.051669598,67668.7
Arena-Hard,CQR,0,3,1e-06,0.04,2031,137577.31037030218,72.26962,36.868687,91.50872,81.83629,79.434166,64.50238,77.65728,67.6,80.26316,1203.9276,0.01754619,0.1697945,0.06322068,68551.4
Arena-Hard,CQR,0,2,2e-06,0.04,2031,137743.51343975065,72.1843,34.848484,91.12965,82.13503,79.325356,65.779564,75.833786,61.9,80.132454,1205.6405,-0.14567351,-0.20403163,-0.16318095,68717.6
Arena-Hard,CQR,0,4,1e-06,0.01,200,144352.61016831396,69.96587,36.363636,89.31008,82.07529,80.52231,59.815693,80.17145,71.26667,88.3871,1232.8019,-0.2680202,0.6978711,0.021747177,6770.9
Arena-Hard,CQR,0,5,1e-06,0.04,200,144497.21233472822,69.62457,36.868687,88.855194,81.58733,80.4679,58.470642,79.21099,67.6,77.09677,1188.1171,-0.72517455,-1.0548679,-0.82408255,6750.5
Arena-Hard,CQR,0,4,1e-06,0.01,400,151123.6106565952,72.35495,36.868687,92.191055,82.20474,78.726875,66.98725,77.646034,76.433334,88.3871,1276.745,0.17587416,1.6686784,0.62371546,13541.9
Arena-Hard,CQR,0,5,1e-06,0.04,400,151247.71233472822,71.16041,37.878788,90.44731,81.81637,79.76061,63.260426,78.984924,67.6,84.09091,1208.4423,-0.09969308,-0.43457612,-0.200158,13501.0
Arena-Hard,CQR,0,4,1e-06,0.01,600,157894.5110472202,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.3,86.60131,1285.787,0.20294403,1.5001326,0.59210056,20312.8
Arena-Hard,CQR,0,5,1e-06,0.04,600,157998.21233472822,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,67.6,87.012985,1232.0355,-0.19191346,0.5800525,0.03967633,20251.5
Arena-Hard,CQR,0,4,1e-06,0.01,800,164665.5110472202,73.63481,34.848484,89.61334,82.50349,78.29162,68.636894,75.69765,74.53333,85.38961,1253.5507,-0.34235263,1.5801505,0.23439829,27083.8
Arena-Hard,CQR,0,5,1e-06,0.04,800,164748.71233472822,71.92833,37.373737,91.28127,81.73671,79.325356,64.51039,79.60816,67.6,83.22581,1226.114,-0.058002844,0.45274383,0.09522116,27002.0
Arena-Hard,CQR,0,4,1e-06,0.01,1000,171436.4094847202,73.97611,35.353535,88.324486,82.57319,78.23721,68.82844,75.90997,69.96667,82.90323,1257.6523,-0.14324671,1.087605,0.2260088,33854.7
Arena-Hard,CQR,0,5,1e-06,0.04,1000,171499.31389722822,72.01365,35.858585,90.67475,81.94583,79.325356,64.5918,78.024475,67.6,83.22581,1225.8938,-0.2438179,0.64763266,0.023617277,33752.6
Arena-Hard,CQR,0,4,1e-06,0.01,1200,178207.3118284702,74.14676,32.82828,89.08264,82.57319,78.18281,68.781586,74.813385,71.066666,83.98693,1258.4286,-0.31071183,1.0242575,0.08977899,40625.6
Arena-Hard,CQR,0,5,1e-06,0.04,1200,178249.81389722822,72.1843,36.868687,91.053825,81.87612,79.37976,64.39677,78.31299,67.6,81.25,1216.6528,-0.07967082,-0.03102991,-0.06507855,40503.1
Arena-Hard,CQR,0,4,1e-06,0.01,1400,184978.3118284702,73.80546,33.838383,89.76498,82.61302,78.18281,69.29396,72.78881,71.566666,83.01282,1251.6234,-0.24438615,1.2106673,0.19212988,47396.6
Arena-Hard,CQR,0,5,1e-06,0.04,1400,185000.31389722825,72.098976,36.868687,91.357086,81.846245,79.325356,64.597046,77.15645,67.6,80.0,1223.7843,-0.076791875,0.23865257,0.017841455,47253.6
Arena-Hard,CQR,0,4,1e-06,0.01,1600,191749.2102659702,74.23208,32.82828,88.24867,82.47361,78.18281,69.28039,72.78881,71.566666,83.12102,1248.9634,-0.35302863,1.1225861,0.08965581,54167.5
Arena-Hard,CQR,0,5,1e-06,0.04,1600,191750.81389722825,72.098976,35.858585,91.73616,81.82633,79.59739,64.544266,77.73347,67.6,83.333336,1208.2363,-0.053827517,0.4619436,0.100903824,54004.1
Arena-Hard,CQR,0,5,1e-06,0.04,1800,198501.31389722825,72.26962,35.858585,90.826385,81.915955,79.325356,64.50572,78.13064,67.6,80.96774,1208.0431,-0.17843631,0.37116033,-0.01355732,60754.6
Arena-Hard,CQR,0,4,1e-06,0.01,1800,198520.1087034702,74.317406,33.333332,88.47612,82.66282,78.23721,69.33293,73.961586,64.933334,80.19481,1273.3523,-0.33702233,0.62110674,-0.049583625,60938.4
Arena-Hard,CQR,0,5,1e-06,0.04,2000,205251.81389722825,72.01365,35.858585,91.43291,81.88608,79.651794,64.59551,77.35503,67.6,77.70701,1218.638,-0.04981739,0.09886741,-0.005211952,67505.1
Arena-Hard,CQR,0,4,1e-06,0.01,2000,205291.1087034702,74.14676,33.333332,88.17286,82.63294,78.23721,69.280785,73.48574,64.933334,80.19481,1274.7314,-0.3800554,0.72789377,-0.04767066,67709.4
Arena-Hard,CQR,0,5,1e-06,0.04,2031,206298.11077222825,72.26962,36.868687,91.50872,81.83629,79.434166,64.50238,77.65728,67.6,80.26316,1203.9276,0.01754619,0.1697945,0.06322068,68551.4
Arena-Hard,CQR,0,4,1e-06,0.01,2031,206340.6087034702,74.06143,33.333332,88.40031,82.61302,77.910774,69.310196,72.48406,65.96667,86.85897,1262.5725,-0.43805605,1.1178484,0.028715272,68758.9
Arena-Hard,CQR,0,6,2e-06,0.02,200,213048.45627841947,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,65.99167,84.09091,1262.9352,0.43261215,0.33052003,0.4019845,6745.7
Arena-Hard,CQR,0,7,4e-06,0.04,200,213095.6007460117,72.01365,36.868687,91.96361,82.105156,79.16213,65.83855,77.48868,60.1,82.35294,1208.4736,0.11450141,-0.76920927,-0.15061179,6752.6
Arena-Hard,CQR,0,6,2e-06,0.02,400,219794.25608310697,72.69624,33.838383,90.14405,82.244576,78.67247,67.5726,77.809654,66.6375,83.870964,1242.2186,-0.15611966,-0.050235413,-0.124354385,13491.5
Arena-Hard,CQR,0,7,4e-06,0.04,400,219848.200843668,72.35495,34.343433,89.08264,82.32424,79.10773,68.15405,76.56319,60.1,82.35294,1208.4736,-0.45643756,-1.1010944,-0.64983463,13505.2
Arena-Hard,CQR,0,6,2e-06,0.02,600,226539.95530185697,73.29352,34.848484,89.53753,82.344154,78.67247,68.41931,77.35752,66.35,80.128204,1245.603,-0.097071715,-0.23838753,-0.13946646,20237.2
Arena-Hard,CQR,0,7,4e-06,0.04,600,226600.80142960543,72.78157,34.848484,90.97801,82.553276,79.05332,68.51861,76.77801,60.1,83.22581,1206.1525,0.18451467,-0.61758274,-0.056114558,20257.8
Arena-Hard,CQR,0,6,2e-06,0.02,800,233285.75608310697,73.464165,34.848484,89.61334,82.39394,78.40044,68.85642,77.5074,66.0625,82.35294,1226.038,-0.20185278,0.2468538,-0.067240804,26983.0
Arena-Hard,CQR,0,7,4e-06,0.04,800,233353.4010389805,72.44027,33.333332,91.20546,82.672775,78.9445,68.01165,77.58359,60.1,80.76923,1192.372,-0.012357906,-0.84852093,-0.2632068,27010.4
Arena-Hard,CQR,0,6,2e-06,0.02,1000,240031.45530185697,73.549484,32.82828,89.00682,82.38399,78.78128,68.56412,76.38084,65.53333,79.27631,1230.1294,-0.3433722,0.07260532,-0.21857895,33728.7
Arena-Hard,CQR,0,7,4e-06,0.04,1000,240106.00064835543,72.8669,32.32323,91.43291,82.90181,78.99891,67.51792,77.61356,60.1,82.258064,1201.0516,0.016357563,-0.19634935,-0.047454514,33763.0
Arena-Hard,CQR,0,6,2e-06,0.02,1200,246777.25608310697,73.63481,33.333332,89.84079,82.44373,78.78128,68.232864,76.39957,65.67083,82.371796,1232.287,-0.108807184,0.18189336,-0.021597017,40474.5
Arena-Hard,CQR,0,7,4e-06,0.04,1200,246858.60221085543,72.61092,34.343433,90.06824,82.652855,79.37976,67.40524,78.211815,60.1,82.333336,1203.9979,0.09968536,-0.49172318,-0.0777372,40515.6
Arena-Hard,CQR,0,6,2e-06,0.02,1400,253522.95530185697,73.20819,32.82828,90.44731,82.364075,79.05332,68.391304,75.618965,65.73333,81.04575,1215.7483,-0.11859627,0.13272625,-0.043199513,47220.2
Arena-Hard,CQR,1,0,2e-06,0.01,200,6789.502366638184,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,58.6,85.80645,1285.0702,0.2069333,0.31286138,0.23871173,6789.4
Arena-Hard,CQR,1,1,1e-06,0.02,200,6797.102507686615,69.88055,36.363636,88.77938,81.99562,80.4679,59.353775,80.41624,73.4,77.597404,1217.1661,-0.38496372,-0.3562789,-0.37635827,6797.0
Arena-Hard,CQR,1,0,2e-06,0.01,400,13579.002854919432,73.890785,33.333332,89.08264,82.43378,77.25789,69.29147,78.06819,58.6,86.53846,1270.0874,-0.09519755,0.36440444,0.042683043,13578.9
Arena-Hard,CQR,1,1,1e-06,0.02,400,13594.102507686614,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.4,81.9079,1265.8021,-0.050759137,0.30062062,0.05465479,13594.0
Arena-Hard,CQR,1,0,2e-06,0.01,600,20368.403245544432,74.317406,33.838383,91.96361,82.56323,77.25789,70.01374,73.64061,58.6,82.371796,1249.4349,0.120260805,-0.31677034,-0.010848539,20368.3
Arena-Hard,CQR,1,1,1e-06,0.02,600,20391.102507686614,71.843,36.868687,92.26687,82.11512,79.37976,66.24594,77.27884,73.23333,79.03226,1256.9156,0.0824788,0.11718283,0.09289001,20391.0
Arena-Hard,CQR,1,0,2e-06,0.01,800,27157.903245544432,74.82935,36.363636,91.357086,82.842064,77.52992,70.650635,73.66809,58.6,82.371796,1215.6925,0.19640854,-0.33604103,0.036673665,27157.8
Arena-Hard,CQR,1,1,1e-06,0.02,800,27188.102507686614,72.01365,36.363636,91.12965,82.00558,79.10773,66.55239,78.26927,70.7,79.03226,1226.325,-0.08213106,0.059634946,-0.03960126,27188.0
Arena-Hard,CQR,1,0,2e-06,0.01,1000,33947.30168304444,74.57338,35.858585,91.96361,82.69269,77.693146,70.48301,72.60646,58.6,81.29032,1202.47,0.28524125,-0.39440095,0.08134858,33947.2
Arena-Hard,CQR,1,1,1e-06,0.02,1000,33985.10250768662,72.01365,35.353535,90.826385,82.20474,78.99891,66.906044,79.395836,71.03333,80.76923,1240.5292,0.01478852,0.70683545,0.2224026,33985.0
Arena-Hard,CQR,1,0,2e-06,0.01,1200,40736.80168304444,74.744026,34.848484,91.58453,82.81219,78.07399,70.283134,69.10436,58.6,81.29032,1243.5118,0.1972101,-0.25305888,0.062129404,40736.7
Arena-Hard,CQR,1,1,1e-06,0.02,1200,40782.00094518662,72.44027,36.363636,91.50872,82.18482,79.37976,66.88289,78.193085,71.03333,85.25641,1264.299,0.27119657,1.2559471,0.5666217,40781.9
